workclass,education,marital-status,occupation,relationship,sex,native-country,class,age,fnlwgt,education-num,capital-gain,capital-loss,hours-per-week
 Private, 12th, Never-married, Other-service, Own-child, Male, United-States,0,-1.5787349707940443,-0.8221695676052351,-0.8146008711859085,-0.14600928018106676,-0.21694686573519104,-1.9821646269988864
 Private, HS-grad, Divorced, Craft-repair, Not-in-family, Male, United-States,0,-0.18952477942726154,0.028638723703591815,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,2.788271150105656
 Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.10294052401837697,-0.07472167108928349,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, HS-grad, Never-married, Other-service, Own-child, Female, United-States,0,-1.286269667348406,0.3089591438820145,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.8501968154825544
 State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.687871130909654,-0.6731365237734086,1.127779095938998,0.5309248688368479,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Widowed, Sales, Not-in-family, Male, United-States,0,2.1501976481378464,-1.15583205070347,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Preschool, Married-civ-spouse, Craft-repair, Husband, Male, Mexico,0,-0.26264110528867113,0.9712316568493742,-3.5339328251607776,-0.14600928018106676,-0.21694686573519104,-0.2033580660446504
 Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male, United-States,0,1.272801737800931,-0.2547380008856348,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 ?, HS-grad, Widowed, ?, Not-in-family, Female, United-States,0,2.1501976481378464,1.5765040925552407,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,-0.7013390604571289,0.40438269815808336,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male, United-States,0,-0.4088737570114904,-0.5614763523149439,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Male, United-States,0,-0.7013390604571289,-1.3344730435149597,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,-0.4088737570114904,-0.16802491418035712,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, HS-grad, Divorced, Craft-repair, Own-child, Male, United-States,0,-0.18952477942726154,0.1818932880028412,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,0.46852215332542513,0.7805660163716279,1.127779095938998,1.8181194673749679,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Never-married, Adm-clerical, Unmarried, Female, Philippines,0,-0.3357574311500808,-0.7467552562686482,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, 7th-8th, Never-married, Transport-moving, Not-in-family, Male, United-States,1,1.5652670412465695,-1.4274515542623853,-2.368504844885834,-0.14600928018106676,-0.21694686573519104,0.6051903707527296
 Private, Some-college, Never-married, Other-service, Own-child, Male, United-States,0,-1.3593859932098156,-0.23993402639580327,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Widowed, Sales, Unmarried, Female, United-States,0,2.881360906751943,-0.5085163274464821,-0.4261248777609272,0.1584672808584703,-0.21694686573519104,-2.3055840017178384
 ?, Some-college, Never-married, ?, Own-child, Female, United-States,0,-1.286269667348406,0.12803547371370577,-0.03764888433594593,-0.14600928018106676,4.093862122505721,-0.04164837868517439
 Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,-0.18952477942726154,-1.4115492203749211,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,0.9286097454716816
 Private, Assoc-voc, Never-married, Exec-managerial, Own-child, Female, United-States,0,0.5416384791868347,0.022879500079483167,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Male, United-States,1,-0.4088737570114904,-0.3302860255401944,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Male, United-States,0,1.638383367107979,1.9260784604922234,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Masters, Never-married, Adm-clerical, Not-in-family, Female, United-States,0,3.46629151364322,-0.37149838032962856,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Female, United-States,0,0.10294052401837697,2.1116534439357246,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,-0.043292127704442275,0.008314299371745703,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Male, India,0,1.1996854119395213,-0.12024150490769447,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,0.1760568498797866,0.4509244837638569,1.127779095938998,1.8181194673749679,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Male, United-States,0,-0.26264110528867113,-0.8598958251760961,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,1.5754484949095857
 Private, Some-college, Widowed, Tech-support, Not-in-family, Female, United-States,0,1.857732344692208,-1.5914031839994485,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Male, Mexico,0,-0.3357574311500808,0.721502933632842,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Widowed, Sales, Unmarried, Female, United-States,0,1.3459180636623407,-0.15012643147458662,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.6884871281230784
 Private, Bachelors, Never-married, Tech-support, Not-in-family, Female, United-States,0,-0.3357574311500808,-0.6710257635396971,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Widowed, Farming-fishing, Not-in-family, Male, United-States,0,1.7846160188307985,-0.9808872760387966,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-2.7907130637962663
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Male, United-States,1,1.272801737800931,-0.6660783707747083,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Craft-repair, Not-in-family, Male, United-States,0,-0.6282227345957193,0.339713207015729,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Female, United-States,1,0.9803364343552925,-0.8460469458146408,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, 12th, Never-married, Sales, Own-child, Female, United-States,0,-1.5787349707940443,-0.4057194387793488,-0.8146008711859085,-0.14600928018106676,-0.21694686573519104,-1.4161807212407205
 Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,-0.26264110528867113,2.5415704140717157,-1.9800288514608524,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Separated, Adm-clerical, Unmarried, Female, United-States,0,-0.9206880380413578,1.4722268064391242,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Male, United-States,0,-0.7013390604571289,-0.23114715121474197,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,-0.5551064087343096,0.38265428398752416,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Masters, Never-married, Prof-specialty, Not-in-family, Male, Iran,1,-0.6282227345957193,1.2113616740257251,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,-0.3357574311500808,0.03295575368385236,1.9047310827889605,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Female, United-States,0,-0.7013390604571289,1.3876340309188417,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-1.2544710338812444
 Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Male, United-States,0,0.5416384791868347,-1.4592753239398812,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 State-gov, HS-grad, Never-married, Other-service, Not-in-family, Female, United-States,0,-1.4325023190712252,-0.1270417822217332,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-1.8204549396394105
 Private, Bachelors, Never-married, Sales, Own-child, Male, United-States,0,-0.4088737570114904,-0.7377296073054929,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Divorced, Adm-clerical, Unmarried, Female, United-States,0,-0.8475717121799482,0.03942174770295942,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,0.6147548050482443,-0.7884642605248381,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 State-gov, Some-college, Never-married, Exec-managerial, Own-child, Male, United-States,0,-0.8475717121799482,2.149551618629693,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Male, United-States,1,0.46852215332542513,0.7936126158252472,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.6884871281230784
 Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.02982419815696735,-0.5091466902312104,-0.4261248777609272,-0.14600928018106676,4.735098090541557,-0.04164837868517439
 Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,-0.9206880380413578,0.9454345374319323,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,1.053452760216702,-0.3555673935883131,-0.03764888433594593,1.8181194673749679,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,-1.066920689764177,0.863086235463334,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Male, United-States,0,2.077081322276437,1.2389925760896494,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, Bachelors, Never-married, Prof-specialty, Own-child, Male, United-States,0,-0.9938043639027674,-0.1489612154179676,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,0.46852215332542513,0.6734807505780853,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Male, United-States,0,0.7609874567710636,-0.3802566026568386,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Male, United-States,0,1.053452760216702,-1.4692751699339803,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Female, United-States,0,1.053452760216702,0.024646426066979185,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 ?, HS-grad, Married-civ-spouse, ?, Husband, Male, United-States,1,0.687871130909654,0.040481903295457033,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Craft-repair, Own-child, Male, United-States,0,-1.066920689764177,0.8531054913718024,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,1.4921507153851599,-1.0600837640837533,1.9047310827889605,12.927134398390281,-0.21694686573519104,-0.04164837868517439
 Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Male, United-States,0,-0.3357574311500808,-1.4704690388444506,1.127779095938998,-0.14600928018106676,-0.21694686573519104,1.0903194328311576
 Private, HS-grad, Never-married, Craft-repair, Not-in-family, Male, United-States,0,1.4190343895237503,-0.7394678804391376,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male, Greece,0,0.3954058274640155,-0.813411345278025,-0.4261248777609272,0.5093539660581773,-0.21694686573519104,1.5754484949095857
 Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Male, United-States,1,1.053452760216702,-1.0456809295478398,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Widowed, Other-service, Not-in-family, Female, United-States,0,1.9308486705536176,0.033433301248040476,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-2.0630194706786242
 Private, Bachelors, Married-civ-spouse, Sales, Husband, Male, United-States,0,-0.4819900828729,0.7295161817599186,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Divorced, Tech-support, Not-in-family, Female, United-States,0,1.272801737800931,-0.5095478301851284,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Male, United-States,0,1.1996854119395213,-0.5695755590035743,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.24917317574119624,1.5288926004056858,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,-0.18952477942726154,-0.6357923042538981,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,1.857732344692208,-0.06951640263963305,1.9047310827889605,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, 11th, Never-married, Farming-fishing, Unmarried, Male, United-States,0,-1.286269667348406,0.02517172838758611,-1.2030768646108898,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Male, United-States,1,0.24917317574119624,-0.34306519835786825,-2.368504844885834,0.4273845354992294,-0.21694686573519104,0.7669000581122056
 Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Female, United-States,0,0.10294052401837697,-0.7915110139843582,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Male, United-States,0,-0.9938043639027674,-0.22798578633981667,-0.4261248777609272,0.431306517822624,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Male, United-States,1,0.6147548050482443,0.03845710162329943,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.32228950160260583,-0.3424061827192887,1.127779095938998,0.8080782863567356,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Divorced, Sales, Not-in-family, Male, United-States,0,-0.1164084535658519,0.8606889466911096,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, 11th, Divorced, Other-service, Unmarried, Female, United-States,0,0.6147548050482443,-0.41012242732116316,-1.2030768646108898,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Male, United-States,0,1.4921507153851599,-0.8104983051364776,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 ?, HS-grad, Married-civ-spouse, ?, Husband, Male, United-States,1,0.687871130909654,-0.4401983729137306,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.6051903707527296
 Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, Female, United-States,0,1.638383367107979,-1.5322923465042437,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,2.3839969317069656
 Private, HS-grad, Never-married, Adm-clerical, Own-child, Female, United-States,0,-0.7013390604571289,1.4725706406853396,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Masters, Married-civ-spouse, Sales, Husband, Male, United-States,1,0.8341037826324732,0.40161292228579226,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, HS-grad, Never-married, Sales, Own-child, Female, United-States,0,-1.286269667348406,-0.031112027527624955,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.3650677534041264
 Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Female, United-States,0,-0.1164084535658519,0.7248362156308751,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male, United-States,0,2.223313973999256,1.108192298258525,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-1.0119065028420304
 Private, 11th, Never-married, Sales, Other-relative, Female, Mexico,0,-1.3593859932098156,0.24287611194966333,-1.2030768646108898,-0.14600928018106676,-0.21694686573519104,-0.6884871281230784
 State-gov, Some-college, Never-married, Adm-clerical, Unmarried, Female, United-States,0,0.1760568498797866,-0.9177650390044116,-0.03764888433594593,-0.14600928018106676,3.5503144464753444,-0.04164837868517439
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,0.1760568498797866,0.11237191360833565,1.9047310827889605,-0.14600928018106676,4.735098090541557,1.5754484949095857
 ?, Some-college, Never-married, ?, Own-child, Female, United-States,0,-0.8475717121799482,0.11052858001056953,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, United-States,0,-0.1164084535658519,-0.1847104260730898,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, 11th, Never-married, Sales, Own-child, Female, United-States,0,-1.5787349707940443,0.04796029815064289,-1.2030768646108898,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Male, United-States,0,0.9803364343552925,0.09986971837789084,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Separated, Sales, Unmarried, Female, United-States,0,0.32228950160260583,-0.054559612929261335,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-2.4672936890773145
 Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,0,1.3459180636623407,-0.5828895850931389,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Never-married, Sales, Own-child, Female, United-States,0,-1.066920689764177,-0.6823722936648068,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,1,-0.18952477942726154,-0.13458703373590541,1.127779095938998,0.8590640565608659,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, 9th, Divorced, Craft-repair, Not-in-family, Male, United-States,0,-0.043292127704442275,1.615577034257112,-1.9800288514608524,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Never-married, Craft-repair, Other-relative, Male, United-States,0,-1.1400370156255866,-0.8449103826118731,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-2.0630194706786242
 Self-emp-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, Male, United-States,0,-0.9206880380413578,-0.7599546709428077,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,-0.043292127704442275,0.12035650888156091,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Female, United-States,0,-0.18952477942726154,1.2247330058229924,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,1.0903194328311576
 Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Not-in-family, Male, Poland,0,1.1996854119395213,-0.6176741496686011,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, Male, United-States,1,1.4921507153851599,0.8254650383565943,-1.2030768646108898,-0.14600928018106676,-0.21694686573519104,2.3839969317069656
 Private, 10th, Divorced, Machine-op-inspct, Not-in-family, Female, Portugal,0,-0.043292127704442275,0.08502754008292426,-1.591552858035871,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, HS-grad, Separated, Sales, Unmarried, Female, United-States,0,-0.18952477942726154,0.49201267618660216,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-1.9013097833191483
 Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,1.1996854119395213,0.008696337423096194,1.127779095938998,-0.14600928018106676,-0.21694686573519104,0.36262583971351564
 State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Female, United-States,0,-0.7744553863185385,0.6346179298044566,1.127779095938998,-0.14600928018106676,-0.21694686573519104,-0.2842129097243884
 Private, HS-grad, Widowed, Tech-support, Unmarried, Female, United-States,0,0.9072201084938829,-0.0560113575243932,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Male, United-States,0,-0.9938043639027674,-0.27601752034585714,0.35082710908903536,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 ?, HS-grad, Married-civ-spouse, ?, Husband, Male, United-States,0,1.7114996929693886,-1.501710200493637,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-1.8204549396394105
 Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Male, United-States,0,-0.18952477942726154,-1.3439666890910194,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,4.162803492661202
 Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Male, United-States,0,-0.3357574311500808,-1.0352990455023903,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Male, United-States,1,0.5416384791868347,1.374558778611371,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Self-emp-inc, Masters, Divorced, Prof-specialty, Not-in-family, Male, United-States,1,-0.1164084535658519,-0.8972113918417552,1.5162550893639792,0.47980836588860437,-0.21694686573519104,-0.04164837868517439
 Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Male, United-States,0,0.02982419815696735,0.5786302533790423,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,2.5457066190664417
 Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,0.9803364343552925,1.4327145209781995,-0.03764888433594593,1.8181194673749679,-0.21694686573519104,0.36262583971351564
 Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,1,-0.043292127704442275,-1.3858094066651818,-1.2030768646108898,-0.14600928018106676,4.509663570528958,0.36262583971351564
 Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Male, ?,0,0.24917317574119624,-1.2901566295583027,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Federal-gov, Some-college, Widowed, Tech-support, Not-in-family, Female, United-States,0,2.515779277444895,-0.5821350599417217,-0.03764888433594593,0.2818789913012883,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Male, ?,0,-0.9206880380413578,1.366287654799633,1.127779095938998,-0.14600928018106676,-0.21694686573519104,1.5754484949095857
 Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, Female, United-States,0,-1.3593859932098156,-1.2860974752627037,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, 10th, Separated, Other-service, Not-in-family, Female, United-States,0,1.857732344692208,-0.3839719227062221,-1.591552858035871,-0.14600928018106676,-0.21694686573519104,-0.4459225970838644
 Private, Some-college, Never-married, Sales, Own-child, Female, United-States,0,-1.5056186449326348,0.8938307476457648,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-1.5778904086001964
 Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Male, United-States,0,1.272801737800931,2.1448047958416634,-2.368504844885834,-0.14600928018106676,-0.21694686573519104,-0.3650677534041264
 Private, 9th, Divorced, Craft-repair, Not-in-family, Male, United-States,0,1.053452760216702,-0.8858171069602269,-1.9800288514608524,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Federal-gov, Masters, Never-married, Exec-managerial, Not-in-family, Male, United-States,0,0.687871130909654,-1.1215918903511823,1.5162550893639792,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 State-gov, HS-grad, Married-civ-spouse, Sales, Wife, Female, United-States,0,0.24917317574119624,-0.5967002606494591,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Male, United-States,0,-0.4819900828729,0.5285355138957091,1.127779095938998,-0.14600928018106676,4.482110462527419,0.7669000581122056
 ?, HS-grad, Married-civ-spouse, ?, Wife, Female, United-States,0,-1.4325023190712252,0.15338369842081084,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.3650677534041264
 State-gov, Some-college, Married-civ-spouse, Other-service, Husband, Male, United-States,0,-0.9206880380413578,-1.2489729276227197,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
 Private, Some-college, Never-married, Other-service, Own-child, Male, United-States,0,-1.4325023190712252,-1.1369307181129045,-0.03764888433594593,-0.14600928018106676,-0.21694686573519104,-1.6587452522799344
 Private, HS-grad, Divorced, Craft-repair, Not-in-family, Male, United-States,0,0.6147548050482443,-1.3496686070074253,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,0.1200613086743016
 Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Male, United-States,0,-0.4088737570114904,0.2936394180228598,0.7393031025140167,-0.14600928018106676,-0.21694686573519104,0.7669000581122056
 Private, HS-grad, Never-married, Other-service, Own-child, Female, United-States,0,-1.3593859932098156,0.02012882610975963,-0.4261248777609272,-0.14600928018106676,4.093862122505721,-1.6587452522799344
 Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Male, United-States,0,-0.8475717121799482,-0.15966783180706512,-0.4261248777609272,-0.14600928018106676,-0.21694686573519104,-0.04164837868517439
